"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
65,"CHRISTINE BOUTIN",2,"CHRISTINE BOUTIN",1.4142135623731,"PIERRE ANDRE WILTZER",1,"HENRI CUQ",0.111111111111111
66,"ELIE HOARAU",2,"ELIE HOARAU",1.4142135623731,"PIERRE HELLIER",1,"JEAN LUC REITZER",0.104828483672192
67,"HUGUETTE BELLO",2,"HUGUETTE BELLO",1.4142135623731,"PIERRE LEQUILLER",1,"BERNARD PERRUT",0.102597835208515
68,"JEAN PIERRE BRARD",2,"JEAN PIERRE BRARD",1.4142135623731,"PIERRE MICAUX",1,"JEAN MICHEL DUBERNARD",0.0990147542976674
69,"ANDRE SANTINI",1,"ANDRE SANTINI",1,"RENAUD MUSELIER",1,"PHILIPPE VASSEUR",0.0990147542976674
70,"CLAUDE EVIN",1,"CLAUDE EVIN",1,"ROLAND CARRAZ",1,"FRANCOIS ROCHEBLOINE",0.098058067569092
71,"GERARD FUCHS",1,"GERARD FUCHS",1,"YVES NICOLIN",1,"GUY DRUT",0.0944911182523068
72,"JACQUES GODFRAIN",1,"JACQUES GODFRAIN",1,"JEAN LUC PREEL",1,"LAURENT DOMINATI",0.0916698497028211
73,"LAURENT FABIUS",1,"LAURENT FABIUS",1,"JEAN MARC AYRAULT",1,"ALAIN MOYNE BRESSAND",0.0839921051131616
74,"PATRICK DELNATTE",1,"PATRICK DELNATTE",1,"ALAIN MOYNE BRESSAND",0.666666666666667,"JEAN MARC AYRAULT",0.0633724250524478
75,"AIME KERGUERIS",0,"AIME KERGUERIS",0,"AIME KERGUERIS",0,"AIME KERGUERIS",0
76,"ALAIN BARRAU",0,"ALAIN BARRAU",0,"ALAIN BARRAU",0,"ALAIN BARRAU",0
77,"ALAIN BELVISO",0,"ALAIN BELVISO",0,"ALAIN BELVISO",0,"ALAIN BELVISO",0
78,"ALAIN CACHEUX",0,"ALAIN CACHEUX",0,"ALAIN CACHEUX",0,"ALAIN CACHEUX",0
79,"ALAIN CALMAT",0,"ALAIN CALMAT",0,"ALAIN CALMAT",0,"ALAIN CALMAT",0
80,"ALAIN CLAEYS",0,"ALAIN CLAEYS",0,"ALAIN CLAEYS",0,"ALAIN CLAEYS",0
81,"ALAIN CLARY",0,"ALAIN CLARY",0,"ALAIN CLARY",0,"ALAIN CLARY",0
82,"ALAIN COUSIN",0,"ALAIN COUSIN",0,"ALAIN COUSIN",0,"ALAIN COUSIN",0
83,"ALAIN FABRE PUJOL",0,"ALAIN FABRE PUJOL",0,"ALAIN FABRE PUJOL",0,"ALAIN FABRE PUJOL",0
84,"ALAIN FERRY",0,"ALAIN FERRY",0,"ALAIN FERRY",0,"ALAIN FERRY",0
85,"ALAIN GOURIOU",0,"ALAIN GOURIOU",0,"ALAIN GOURIOU",0,"ALAIN GOURIOU",0
86,"ALAIN MADELIN",0,"ALAIN MADELIN",0,"ALAIN MADELIN",0,"ALAIN MADELIN",0
87,"ALAIN MARLEIX",0,"ALAIN MARLEIX",0,"ALAIN MARLEIX",0,"ALAIN MARLEIX",0
88,"ALAIN NERI",0,"ALAIN NERI",0,"ALAIN NERI",0,"ALAIN NERI",0
89,"ALAIN RODET",0,"ALAIN RODET",0,"ALAIN RODET",0,"ALAIN RODET",0
90,"ALAIN TOURRET",0,"ALAIN TOURRET",0,"ALAIN TOURRET",0,"ALAIN TOURRET",0
91,"ALAIN VERN",0,"ALAIN VERN",0,"ALAIN VERN",0,"ALAIN VERN",0
92,"ALAIN VEYRET",0,"ALAIN VEYRET",0,"ALAIN VEYRET",0,"ALAIN VEYRET",0
93,"ALAIN VIDALIES",0,"ALAIN VIDALIES",0,"ALAIN VIDALIES",0,"ALAIN VIDALIES",0
94,"ALBERT FACON",0,"ALBERT FACON",0,"ALBERT FACON",0,"ALBERT FACON",0
95,"ALFRED MARIE JEANNE",0,"ALFRED MARIE JEANNE",0,"ALFRED MARIE JEANNE",0,"ALFRED MARIE JEANNE",0
96,"ALFRED RECOURS",0,"ALFRED RECOURS",0,"ALFRED RECOURS",0,"ALFRED RECOURS",0
97,"ALOYSE WARHOUVER",0,"ALOYSE WARHOUVER",0,"ALOYSE WARHOUVER",0,"ALOYSE WARHOUVER",0
98,"ANDRE BILLARDON",0,"ANDRE BILLARDON",0,"ANDRE BILLARDON",0,"ANDRE BILLARDON",0
99,"ANDRE BOREL",0,"ANDRE BOREL",0,"ANDRE BOREL",0,"ANDRE BOREL",0
100,"ANDRE CAPET",0,"ANDRE CAPET",0,"ANDRE CAPET",0,"ANDRE CAPET",0
101,"ANDRE GERIN",0,"ANDRE GERIN",0,"ANDRE GERIN",0,"ANDRE GERIN",0
102,"ANDRE GODIN",0,"ANDRE GODIN",0,"ANDRE GODIN",0,"ANDRE GODIN",0
103,"ANDRE LABARRERE",0,"ANDRE LABARRERE",0,"ANDRE LABARRERE",0,"ANDRE LABARRERE",0
104,"ANDRE LAJOINIE",0,"ANDRE LAJOINIE",0,"ANDRE LAJOINIE",0,"ANDRE LAJOINIE",0
105,"ANDRE SCHNEIDER",0,"ANDRE SCHNEIDER",0,"ANDRE SCHNEIDER",0,"ANDRE SCHNEIDER",0
106,"ANDRE VALLINI",0,"ANDRE VALLINI",0,"ANDRE VALLINI",0,"ANDRE VALLINI",0
107,"ANDRE VAUCHEZ",0,"ANDRE VAUCHEZ",0,"ANDRE VAUCHEZ",0,"ANDRE VAUCHEZ",0
108,"ANICET TURINAY",0,"ANICET TURINAY",0,"ANICET TURINAY",0,"ANICET TURINAY",0
109,"ANNE MARIE IDRAC",0,"ANNE MARIE IDRAC",0,"ANNE MARIE IDRAC",0,"ANNE MARIE IDRAC",0
110,"ANNETTE PEULVAST BERGEAL",0,"ANNETTE PEULVAST BERGEAL",0,"ANNETTE PEULVAST BERGEAL",0,"ANNETTE PEULVAST BERGEAL",0
111,"ARMAND JUNG",0,"ARMAND JUNG",0,"ARMAND JUNG",0,"ARMAND JUNG",0
112,"ARNAUD LEPERCQ",0,"ARNAUD LEPERCQ",0,"ARNAUD LEPERCQ",0,"ARNAUD LEPERCQ",0
113,"ARNAUD MONTEBOURG",0,"ARNAUD MONTEBOURG",0,"ARNAUD MONTEBOURG",0,"ARNAUD MONTEBOURG",0
114,"ARTHUR DEHAINE",0,"ARTHUR DEHAINE",0,"ARTHUR DEHAINE",0,"ARTHUR DEHAINE",0
115,"ARTHUR PAECHT",0,"ARTHUR PAECHT",0,"ARTHUR PAECHT",0,"ARTHUR PAECHT",0
116,"AUGUSTIN BONREPAUX",0,"AUGUSTIN BONREPAUX",0,"AUGUSTIN BONREPAUX",0,"AUGUSTIN BONREPAUX",0
117,"BEATRICE MARRE",0,"BEATRICE MARRE",0,"BEATRICE MARRE",0,"BEATRICE MARRE",0
118,"BERNADETTE ISAAC SIBILLE",0,"BERNADETTE ISAAC SIBILLE",0,"BERNADETTE ISAAC SIBILLE",0,"BERNADETTE ISAAC SIBILLE",0
119,"BERNARD ACCOYER",0,"BERNARD ACCOYER",0,"BERNARD ACCOYER",0,"BERNARD ACCOYER",0
120,"BERNARD BIRSINGER",0,"BERNARD BIRSINGER",0,"BERNARD BIRSINGER",0,"BERNARD BIRSINGER",0
121,"BERNARD BOSSON",0,"BERNARD BOSSON",0,"BERNARD BOSSON",0,"BERNARD BOSSON",0
122,"BERNARD CAZENEUVE",0,"BERNARD CAZENEUVE",0,"BERNARD CAZENEUVE",0,"BERNARD CAZENEUVE",0
123,"BERNARD CHARLES",0,"BERNARD CHARLES",0,"BERNARD CHARLES",0,"BERNARD CHARLES",0
124,"BERNARD DAVOINE",0,"BERNARD DAVOINE",0,"BERNARD DAVOINE",0,"BERNARD DAVOINE",0
125,"BERNARD DEFLESSELLES",0,"BERNARD DEFLESSELLES",0,"BERNARD DEFLESSELLES",0,"BERNARD DEFLESSELLES",0
126,"BERNARD DEROSIER",0,"BERNARD DEROSIER",0,"BERNARD DEROSIER",0,"BERNARD DEROSIER",0
127,"BERNARD GRASSET",0,"BERNARD GRASSET",0,"BERNARD GRASSET",0,"BERNARD GRASSET",0
128,"BERNARD MADRELLE",0,"BERNARD MADRELLE",0,"BERNARD MADRELLE",0,"BERNARD MADRELLE",0
129,"BERNARD NAYRAL",0,"BERNARD NAYRAL",0,"BERNARD NAYRAL",0,"BERNARD NAYRAL",0
130,"BERNARD OUTIN",0,"BERNARD OUTIN",0,"BERNARD OUTIN",0,"BERNARD OUTIN",0
131,"BERNARD ROMAN",0,"BERNARD ROMAN",0,"BERNARD ROMAN",0,"BERNARD ROMAN",0
132,"BERNARD SCHREINER",0,"BERNARD SCHREINER",0,"BERNARD SCHREINER",0,"BERNARD SCHREINER",0
133,"BERNARD SEUX",0,"BERNARD SEUX",0,"BERNARD SEUX",0,"BERNARD SEUX",0
134,"BERTRAND KERN",0,"BERTRAND KERN",0,"BERTRAND KERN",0,"BERTRAND KERN",0
135,"BRIGITTE DOUAY",0,"BRIGITTE DOUAY",0,"BRIGITTE DOUAY",0,"BRIGITTE DOUAY",0
136,"BRUNO BOURG BROC",0,"BRUNO BOURG BROC",0,"BRUNO BOURG BROC",0,"BRUNO BOURG BROC",0
137,"BRUNO ROUX",0,"BRUNO ROUX",0,"BRUNO ROUX",0,"BRUNO ROUX",0
138,"CAMILLE DARSIERES",0,"CAMILLE DARSIERES",0,"CAMILLE DARSIERES",0,"CAMILLE DARSIERES",0
139,"CATHERINE GENISSON",0,"CATHERINE GENISSON",0,"CATHERINE GENISSON",0,"CATHERINE GENISSON",0
140,"CATHERINE TASCA",0,"CATHERINE TASCA",0,"CATHERINE TASCA",0,"CATHERINE TASCA",0
141,"CECILE HELLE",0,"CECILE HELLE",0,"CECILE HELLE",0,"CECILE HELLE",0
142,"CHARLES COURSON",0,"CHARLES COURSON",0,"CHARLES COURSON",0,"CHARLES COURSON",0
143,"CHARLES EHRMANN",0,"CHARLES EHRMANN",0,"CHARLES EHRMANN",0,"CHARLES EHRMANN",0
144,"CHARLES MIOSSEC",0,"CHARLES MIOSSEC",0,"CHARLES MIOSSEC",0,"CHARLES MIOSSEC",0
145,"CHRISTIAN BATAILLE",0,"CHRISTIAN BATAILLE",0,"CHRISTIAN BATAILLE",0,"CHRISTIAN BATAILLE",0
146,"CHRISTIAN BOURQUIN",0,"CHRISTIAN BOURQUIN",0,"CHRISTIAN BOURQUIN",0,"CHRISTIAN BOURQUIN",0
147,"CHRISTIAN CABAL",0,"CHRISTIAN CABAL",0,"CHRISTIAN CABAL",0,"CHRISTIAN CABAL",0
148,"CHRISTIAN CUVILLIEZ",0,"CHRISTIAN CUVILLIEZ",0,"CHRISTIAN CUVILLIEZ",0,"CHRISTIAN CUVILLIEZ",0
149,"CHRISTIAN ESTROSI",0,"CHRISTIAN ESTROSI",0,"CHRISTIAN ESTROSI",0,"CHRISTIAN ESTROSI",0
150,"CHRISTIAN FRANQUEVILLE",0,"CHRISTIAN FRANQUEVILLE",0,"CHRISTIAN FRANQUEVILLE",0,"CHRISTIAN FRANQUEVILLE",0
151,"CHRISTIAN JACOB",0,"CHRISTIAN JACOB",0,"CHRISTIAN JACOB",0,"CHRISTIAN JACOB",0
152,"CHRISTIAN KERT",0,"CHRISTIAN KERT",0,"CHRISTIAN KERT",0,"CHRISTIAN KERT",0
153,"CHRISTIAN MARTIN",0,"CHRISTIAN MARTIN",0,"CHRISTIAN MARTIN",0,"CHRISTIAN MARTIN",0
154,"CHRISTIAN PAUL",0,"CHRISTIAN PAUL",0,"CHRISTIAN PAUL",0,"CHRISTIAN PAUL",0
155,"CHRISTIANE TAUBIRA",0,"CHRISTIANE TAUBIRA",0,"CHRISTIANE TAUBIRA",0,"CHRISTIANE TAUBIRA",0
156,"CHRISTINE LAZERGES",0,"CHRISTINE LAZERGES",0,"CHRISTINE LAZERGES",0,"CHRISTINE LAZERGES",0
157,"CHRISTOPHE CARESCHE",0,"CHRISTOPHE CARESCHE",0,"CHRISTOPHE CARESCHE",0,"CHRISTOPHE CARESCHE",0
158,"CLAUDE BARTOLONE",0,"CLAUDE BARTOLONE",0,"CLAUDE BARTOLONE",0,"CLAUDE BARTOLONE",0
